candidate,seed,gamma,coupling_scale,nonlinear_strength,loss,input_injection,noise,connectivity_radius,peak_norm_through_t32,norm_t32,survival_t16,survival_t32,effective_rank_t32,effective_rank_retention,noise_adjusted_capacity_bits,cycle_period,input_separation,nonlinear_effect,accepted,failure_reasons
candidate-35,101,0.05,1.0,2.0,0.98,0.5,0.0,1,0.9527156310675761,0.23673633731515814,0.47173174668921936,0.24653984720953404,3.9999516482294566,1.0000160028539886,26.129218730926922,,0.285027598533842,0.016397030364077275,true,
candidate-35,202,0.05,1.0,2.0,0.98,0.5,0.0,1,0.9496963078050262,0.19433737541579904,0.4461741514882849,0.20299844677251636,3.9999242210150423,0.9999856725224816,26.067689113191168,,0.12357708622884618,0.0002891509180013667,true,
candidate-35,303,0.05,1.0,2.0,0.98,0.5,0.0,1,0.958654901231561,0.314282833574596,0.4132506382056187,0.17840214249654684,3.999880116685896,0.9999708829264926,26.05805567688251,,0.24129780832247266,0.010090149940290954,true,
candidate-36,101,0.05,1.5,0.5,0.98,0.1,0.0,1,0.9557896958574117,0.366799535998165,0.5035565518313486,0.30935125565882854,3.999856773382253,1.0000173487219364,26.191243741567494,,0.10143255096386879,0.005135740492107739,true,
candidate-36,202,0.05,1.5,0.5,0.98,0.1,0.0,1,0.9501525129369661,0.19862032418770784,0.45251866165320326,0.2141662386740516,3.9998723008396087,0.9999729400461457,26.106502115196655,,0.03755264934762133,0.0005140956598387922,true,
candidate-36,303,0.05,1.5,0.5,0.98,0.1,0.0,1,0.9635574803409224,0.4210250192015503,0.4073004757694133,0.19114097599909874,3.999717091968657,0.9999316534326067,26.08021849987313,,0.08187241273880907,0.004915344907594063,true,
candidate-37,101,0.05,1.5,0.5,0.98,0.3,0.0,1,0.9551388093091785,0.320507553793213,0.5074445446187371,0.3142251449225526,3.999852635719415,1.0000194520743602,26.195559652268443,,0.30234858192726904,0.011387302718071786,true,
candidate-37,202,0.05,1.5,0.5,0.98,0.3,0.0,1,0.9498573159044786,0.19808212091162272,0.4524894774314979,0.21413107248232952,3.999872393929602,0.9999729464640861,26.106348852255813,,0.1125608709830181,0.00033056126331183734,true,
candidate-37,303,0.05,1.5,0.5,0.98,0.3,0.0,1,0.9635665287507271,0.41684345013182134,0.4067281346586648,0.19094583875004392,3.9997160813110884,0.9999315167425923,26.07980836315161,,0.2445880228169157,0.008361404425504199,true,
candidate-38,101,0.05,1.5,0.5,0.98,0.5,0.0,1,0.9544239145891527,0.29902590121395395,0.5094561767667952,0.31469244695065385,3.999853119991409,1.000021797607985,26.19914143608829,,0.49760635124220465,0.021784793762351182,true,
candidate-38,202,0.05,1.5,0.5,0.98,0.5,0.0,1,0.9495643377197854,0.19930809156572996,0.4524489602879738,0.2140805236615359,3.999872571044466,0.9999729728059307,26.10615907415296,,0.18727891549413306,0.0002645904292084025,true,
candidate-38,303,0.05,1.5,0.5,0.98,0.5,0.0,1,0.9635376500808914,0.42019118984213044,0.4061356068491601,0.19061722083486007,3.9997167230092003,0.9999317815667214,26.07922683557388,,0.40427415546897,0.014773265097757894,true,
candidate-39,101,0.05,1.5,1.0,0.9,0.3,0.0,1,0.9542262127097709,0.2929193676546554,0.49387921528850237,0.2927359104998566,3.999886801104157,1.0000213890553433,26.163972322973894,,0.26040362619102925,0.01771762220984813,true,
candidate-39,202,0.05,1.5,1.0,0.9,0.3,0.0,1,0.9498603985247944,0.1971251795000842,0.4507402948157051,0.21094741992629795,3.999885154601556,0.9999760655882531,26.095116248678355,,0.10239570637994959,0.0005949881878661316,true,
candidate-39,303,0.05,1.5,1.0,0.9,0.3,0.0,1,0.9619666569969708,0.3816732130166147,0.40868281762455794,0.18408266160330436,3.9997597599030623,0.9999402700844312,26.070955050112083,,0.21480825701951867,0.012938717373777777,true,
candidate-40,101,0.05,1.5,1.0,0.98,0.1,0.0,1,0.955031206123651,0.35394051396533815,0.4966696115343713,0.3029046193384749,3.999863401437306,1.00001919944884,26.172144806447726,,0.09883751098638026,0.009824974279901456,true,
candidate-40,202,0.05,1.5,1.0,0.98,0.1,0.0,1,0.95014498834871,0.19859845415167862,0.45254283502015086,0.21415829195398514,3.999872321060256,0.9999729178768069,26.105674349385378,,0.037322461348837634,0.0010141274456271483,true,
candidate-40,303,0.05,1.5,1.0,0.98,0.1,0.0,1,0.9630664096562738,0.41304947285795107,0.40850428163645364,0.18785511865442683,3.999724194960167,0.9999319600038884,26.076812935045247,,0.08043704430883378,0.009461511919926963,true,
candidate-41,101,0.05,1.5,1.0,0.98,0.3,0.0,1,0.9546297423178156,0.3121030890784202,0.5033649929710841,0.3115348906206594,3.9998564970245916,1.0000228214297622,26.177826915762836,,0.2930059835331998,0.02136282670908131,true,
candidate-41,202,0.05,1.5,1.0,0.98,0.3,0.0,1,0.9498516651832732,0.19805386010845474,0.4524846437471333,0.2140881677534172,3.9998725067672347,0.9999729318507578,26.105373251406355,,0.11177624531429425,0.0006534387146645397,true,
candidate-41,303,0.05,1.5,1.0,0.98,0.3,0.0,1,0.9630509947054822,0.40912502495761266,0.4074676203497509,0.1874292104278425,3.9997222813938076,0.9999316112879479,26.076100292161165,,0.23940633341530468,0.01595940812837588,true,
candidate-42,101,0.05,1.5,1.0,0.98,0.3,0.0,2,0.9521023774288746,0.21976423605809792,0.5051254248686292,0.26553063768128815,3.9999687238679376,0.9999995874278479,26.11472304180653,,0.07616060303908383,0.0005400164564480687,true,
candidate-42,202,0.05,1.5,1.0,0.98,0.3,0.0,2,0.9466684661039111,0.18701572753446608,0.4584318071308584,0.21302493155148108,3.99994303723103,0.9999900097246187,26.05065495437955,,0.08511666376847334,0.00006410578623083408,false,nonlinear ablation unchanged
candidate-42,303,0.05,1.5,1.0,0.98,0.3,0.0,2,0.9553052874488579,0.2580131025293639,0.4051532921495395,0.1701780172059013,3.9999550711800747,1.0000039175653066,26.074032500231453,,0.155542557240387,0.0012384346512956488,true,
candidate-43,101,0.05,1.5,1.0,0.98,0.3,0.01,1,0.9546297423178156,0.3121030890784202,0.5033649929710841,0.3115348906206594,3.9998564970245916,1.0000228214297622,26.121024039802528,,0.2930059835331998,0.02136282670908131,true,
candidate-43,202,0.05,1.5,1.0,0.98,0.3,0.01,1,0.9498516651832732,0.19805386010845474,0.4524846437471333,0.2140881677534172,3.9998725067672347,0.9999729318507578,26.0485781289566,,0.11177624531429425,0.0006534387146645397,true,
candidate-43,303,0.05,1.5,1.0,0.98,0.3,0.01,1,0.9630509947054822,0.40912502495761266,0.4074676203497509,0.1874292104278425,3.9997222813938076,0.9999316112879479,26.019308373892887,,0.23940633341530468,0.01595940812837588,true,
candidate-44,101,0.05,1.5,1.0,0.98,0.3,0.05,1,0.9546297423178156,0.3121030890784202,0.5033649929710841,0.3115348906206594,3.9998564970245916,1.0000228214297622,24.905552090090147,,0.2930059835331998,0.02136282670908131,true,
candidate-44,202,0.05,1.5,1.0,0.98,0.3,0.05,1,0.9498516651832732,0.19805386010845474,0.4524846437471333,0.2140881677534172,3.9998725067672347,0.9999729318507578,24.83329176692908,,0.11177624531429425,0.0006534387146645397,true,
candidate-44,303,0.05,1.5,1.0,0.98,0.3,0.05,1,0.9630509947054822,0.40912502495761266,0.4074676203497509,0.1874292104278425,3.9997222813938076,0.9999316112879479,24.804098702280086,,0.23940633341530468,0.01595940812837588,true,
candidate-45,101,0.05,1.5,1.0,0.98,0.5,0.0,1,0.9541065960434814,0.29320211978203037,0.5070861578263297,0.3122521540324724,3.9998578002322605,1.0000272760138382,26.18288974963717,,0.477260852199018,0.03991196536416998,true,
candidate-45,202,0.05,1.5,1.0,0.98,0.5,0.0,1,0.9495614274174723,0.1992659678741575,0.45240409463003034,0.21398761700947413,3.9998728590338946,0.9999729858711311,26.10500166342741,,0.18566071328713946,0.0005253607746805772,true,
candidate-45,303,0.05,1.5,1.0,0.98,0.5,0.0,1,0.9629530610118706,0.4117495602451902,0.40642897240965353,0.1868192516674007,3.9997236570930945,0.9999320944804005,26.07514711675616,,0.3928519698947632,0.02778787555032548,true,
candidate-46,101,0.05,1.5,1.0,1.0,0.3,0.0,1,0.9547313319544015,0.3172461489679956,0.505861617467837,0.3165303831487573,3.9998481029615562,1.0000230273027166,26.181358731164252,,0.3015155039745399,0.022378848871468245,true,
candidate-46,202,0.05,1.5,1.0,1.0,0.3,0.0,1,0.9498495756280148,0.19829920945733223,0.4529423106944588,0.21491908016758318,3.9998693173743463,0.9999721615930326,26.108004342075,,0.11414683875772341,0.0006683958401869186,true,
candidate-46,303,0.05,1.5,1.0,1.0,0.3,0.0,1,0.9633225981889015,0.4163143238461373,0.4072067400111911,0.1883972525982575,3.9997137105085523,0.9999297852077929,26.077472731218315,,0.24574478214774198,0.016808991131909964,true,
candidate-47,101,0.05,1.5,2.0,0.98,0.1,0.0,1,0.9539321728242854,0.3342522969032269,0.4858312544018409,0.2921726457224822,3.999872624787347,1.0000126903430333,26.1499915380791,,0.09436463240126887,0.01810965710741303,true,
candidate-47,202,0.05,1.5,2.0,0.98,0.1,0.0,1,0.9501302690617673,0.19855518229833125,0.45258838595473827,0.21414131088873736,3.9998723613677867,0.9999728785200879,26.10406211455106,,0.03688225775401181,0.0019749075840123833,true,
candidate-47,303,0.05,1.5,2.0,0.98,0.1,0.0,1,0.9622396383520022,0.3994904306223879,0.4108515094580307,0.18360690128871293,3.999736846736957,0.9999342410402016,26.072085311500956,,0.07787998849022224,0.017629226694333058,true,
candidate-48,101,0.05,1.5,2.0,0.98,0.3,0.0,1,0.9538681387897514,0.2989455099955556,0.496111715712648,0.3060022937630134,3.999862437699505,1.000018815482948,26.15548530617437,,0.2772417252848072,0.038135286186255876,true,
candidate-48,202,0.05,1.5,2.0,0.98,0.3,0.0,1,0.9498406351878504,0.19799806316523738,0.452472724496855,0.21400189686444157,3.999872730913784,0.9999729105325839,26.103480966127588,,0.11027571725794294,0.0012775248442472265,true,
candidate-48,303,0.05,1.5,2.0,0.98,0.3,0.0,1,0.9621798633568945,0.39588485622836067,0.40914459762775574,0.18271707865443138,3.9997334393444635,0.9999334541181394,26.071166324963432,,0.23032249359966317,0.029308362031589513,true,
candidate-49,101,0.05,1.5,2.0,0.98,0.5,0.0,1,0.9536251062328225,0.2838549135890739,0.5025829245075024,0.3067200240022388,3.9998661788284524,1.0000284610905408,26.16109770396667,,0.44424870917325693,0.06871052754147415,true,
candidate-49,202,0.05,1.5,2.0,0.98,0.5,0.0,1,0.9495557468235084,0.1991830749956279,0.452313555344144,0.21380296031061968,3.9998734277393972,0.9999730231119689,26.102768482205043,,0.18257157122666648,0.0010359508958000762,true,
candidate-49,303,0.05,1.5,2.0,0.98,0.5,0.0,1,0.9619698040098692,0.3971878477933412,0.40752519364184575,0.1816643302741743,3.9997365031496086,0.9999343363277247,26.070018301205895,,0.3733470506416355,0.04981846484895959,true,
candidate-50,101,0.05,2.0,0.5,0.98,0.1,0.0,1,0.9570985954091068,0.48988125522187154,0.5410289058502925,0.3906119866383135,3.9997108778083743,1.0000162237102108,26.235584188040022,,0.15476844603766254,0.01856569351405947,true,
candidate-50,202,0.05,2.0,0.5,0.98,0.1,0.0,1,0.9502127376044333,0.2016996698499548,0.461157366604704,0.23016432199857045,3.999816786924742,0.9999617612338794,26.15066777528559,,0.05086833227396446,0.0012885352602333207,true,
candidate-50,303,0.05,2.0,0.5,0.98,0.1,0.0,1,0.9676702099975466,0.5612664524218779,0.4066277135043099,0.21147261741972415,3.9996481072108603,0.9999284504157475,26.104721138624697,,0.11961407975748362,0.01832003771096247,true,
candidate-51,101,0.05,2.0,0.5,0.98,0.3,0.0,1,0.9564680915411257,0.41950893862232347,0.5518956949168577,0.4100122333996431,3.999676108919312,1.0000145684892292,26.24361154366591,,0.4566958666978503,0.04100685218664526,true,
candidate-51,202,0.05,2.0,0.5,0.98,0.3,0.0,1,0.9498239567238022,0.20271642936948378,0.4610733621452441,0.23005996369306442,3.9998170562673203,0.9999617259491963,26.150293332170435,,0.1523612921164782,0.000818427334296346,true,
candidate-51,303,0.05,2.0,0.5,0.98,0.3,0.0,1,0.9676617224627049,0.5481497732821882,0.40550004487840197,0.2120345164603008,3.999650279029518,0.9999295613272207,26.104141250093075,,0.3556193942137922,0.03286627486871669,true,
candidate-52,101,0.05,2.0,0.5,0.98,0.5,0.0,1,0.9556930370554684,0.38166285902053615,0.5578148627112057,0.413256659676177,3.9996714629436134,1.0000202986448476,26.250686551510256,,0.7377129724313612,0.07735737701892782,true,
candidate-52,202,0.05,2.0,0.5,0.98,0.5,0.0,1,0.949439578051412,0.2068135459522801,0.46095833294581956,0.22991044489832693,3.999817561072146,0.9999617373247442,26.149831247508452,,0.2531281520515355,0.0006872028185739861,true,
candidate-52,303,0.05,2.0,0.5,0.98,0.5,0.0,1,0.9675605040712335,0.5435743209373649,0.4043139356218973,0.21219739435597204,3.9996529991835184,0.9999306480463348,26.103132307648544,,0.5823097940044714,0.057160278746179974,true,
candidate-53,101,0.05,2.0,1.0,0.98,0.1,0.0,1,0.9556599032313797,0.4507453848192479,0.524489201862083,0.3717822196661768,3.9997505490986125,1.0000281882259587,26.203792702597447,,0.14635186432755004,0.03376532152970244,true,
candidate-53,202,0.05,2.0,1.0,0.98,0.1,0.0,1,0.9501948574332716,0.20164595442374306,0.4611785738173873,0.23011640833967584,3.9998168353489976,0.9999614608567412,26.148682347158008,,0.0503050789351554,0.002513644808681229,true,
candidate-53,303,0.05,2.0,1.0,0.98,0.1,0.0,1,0.9666342744028307,0.5342453579369861,0.40727282374882207,0.19816598771436952,3.999651074772506,0.9999201830266682,26.095398400869506,,0.1140988730671146,0.03373873440921217,true,
candidate-54,101,0.05,2.0,1.0,0.98,0.3,0.0,1,0.9554758857848904,0.39222923284067457,0.5412108415245629,0.40244462539033315,3.9997057415620922,1.0000277356999128,26.21177796785164,,0.4267594250640082,0.07158807792661817,true,
candidate-54,202,0.05,2.0,1.0,0.98,0.3,0.0,1,0.9498103444469609,0.20263824155389326,0.46101170887616066,0.22990887004575594,3.9998173709597755,0.9999614028518344,26.14795234609757,,0.15044205924041645,0.0016028755821380042,true,
candidate-54,303,0.05,2.0,1.0,0.98,0.3,0.0,1,0.9665709964468122,0.523034267153837,0.40531249933911245,0.19842718831525405,3.999653282728461,0.9999214900021122,26.09454349459093,,0.33717319281622926,0.05902806206194571,true,
candidate-55,101,0.05,2.0,1.0,0.98,0.5,0.0,1,0.9550638176115953,0.36248307554227677,0.5514489509324356,0.40668299403943536,3.9996999446875017,1.0000372527485617,26.21982105232211,,0.6753192256146312,0.129142214190723,true,
candidate-55,202,0.05,2.0,1.0,0.98,0.5,0.0,1,0.9494321740995799,0.20668011318769272,0.4607843822776345,0.22961283246671393,3.9998183680266615,0.9999614418738605,26.14705630020851,,0.24917848173874305,0.0013575952173826681,true,
candidate-55,303,0.05,2.0,1.0,0.98,0.5,0.0,1,0.9663285770160983,0.5181760983137507,0.40337887657758986,0.19835069901832422,3.9996582684716446,0.9999233561439812,26.09313942570359,,0.5455922818013168,0.09931023136007254,true,
candidate-56,101,0.05,2.0,2.0,0.98,0.1,0.0,1,0.9538969341732667,0.4006056506887228,0.5015632072154848,0.345010022879455,3.9997883384602835,1.0000126060209895,26.173515075830082,,0.1338254148519388,0.057482221815147706,true,
candidate-56,202,0.05,2.0,2.0,0.98,0.1,0.0,1,0.9501604736428058,0.20154052565986114,0.46121184257099057,0.23001706685503198,3.9998169311427443,0.9999609325139851,26.14485694015199,,0.04926816990745723,0.004796054614745085,true,
candidate-56,303,0.05,2.0,2.0,0.98,0.1,0.0,1,0.9650396721850815,0.49467151001088683,0.4100098399484639,0.18555921252259594,3.9996649171870593,0.9999168650920907,26.083209290876525,,0.10562004188218706,0.05855112706832579,true,
candidate-57,101,0.05,2.0,2.0,0.98,0.3,0.0,1,0.954203962594777,0.3561199976052403,0.5232058202145197,0.38651279638388997,3.9997416721376355,1.0000129553058326,26.17822248675301,,0.38352725302281593,0.1152939746413762,true,
candidate-57,202,0.05,2.0,2.0,0.98,0.3,0.0,1,0.9497842771015075,0.20248535152688496,0.46088270576120166,0.2296066744748915,3.9998179903817426,0.9999608622396913,26.1434692025252,,0.14690763208801125,0.0030804273251693673,true,
candidate-57,303,0.05,2.0,2.0,0.98,0.3,0.0,1,0.9648897685345008,0.48563939717261007,0.4071018363044291,0.18479677675106398,3.9996630104196766,0.99991671778357,26.082834753257814,,0.30973606381291235,0.09879698978752648,true,
candidate-58,101,0.05,2.0,2.0,0.98,0.5,0.0,1,0.9542431223879012,0.3363802074488584,0.5390981761763286,0.3889015953861048,3.999741709243361,1.0000310285027634,26.18444891566818,,0.5906009867784451,0.19700611330806073,true,
candidate-58,202,0.05,2.0,2.0,0.98,0.5,0.0,1,0.9494180278363599,0.2064207320228959,0.46043874740963336,0.22902630744366087,3.999819936285638,0.9999609976253944,26.141783462615752,,0.24192532045379408,0.0026515682331573545,true,
candidate-58,303,0.05,2.0,2.0,0.98,0.5,0.0,1,0.9644495107572835,0.4798823295161997,0.4044690574735579,0.18405229572780107,3.9996709698705546,0.9999191571172754,26.082010401068338,,0.4931778365589358,0.15907713108190732,true,
candidate-59,101,0.1,1.0,0.5,0.98,0.1,0.0,1,0.9086931696369157,0.0903099779685441,0.2416010472992657,0.07815431319493439,3.9995622387001237,1.0000020015540438,25.68006206453284,,0.08450617272110166,0.0005008270481915833,true,
candidate-59,202,0.1,1.0,0.5,0.98,0.1,0.0,1,0.9002303455338042,0.0361809841877239,0.1950948783191537,0.04156381644428287,3.999802944340539,0.9999601378794354,25.54543962118286,,0.030331585089517547,0.000034745436582167174,false,nonlinear ablation unchanged
candidate-59,303,0.1,1.0,0.5,0.98,0.1,0.0,1,0.918639151356011,0.1114292884045559,0.17211450041766965,0.04342371356215801,3.9996455397282116,0.9999457000966954,25.507617128918316,,0.06717048948689608,0.0004455311407260496,true,
candidate-60,101,0.1,1.0,0.5,0.98,0.3,0.0,1,0.9075359128175852,0.09172800241455403,0.2425067143236666,0.07837237814473381,3.9995669814774786,1.0000117621819835,25.683860767447804,,0.2527050865884479,0.0015809385107376976,true,
candidate-60,202,0.1,1.0,0.5,0.98,0.3,0.0,1,0.8998389731765325,0.0409005154179705,0.19508682474523914,0.04155978742914112,3.999803001738816,0.9999601199868545,25.545339273205247,,0.09095907847619733,0.000026397694527925787,false,nonlinear ablation unchanged
candidate-60,303,0.1,1.0,0.5,0.98,0.3,0.0,1,0.9186765207132555,0.11875431585245065,0.17199434211015052,0.04340305567043424,3.9996457724612338,0.9999458695679062,25.50752415340633,,0.20110245795490106,0.0010748236493853894,true,
candidate-61,101,0.1,1.0,0.5,0.98,0.5,0.0,1,0.9063668470399021,0.14874083779764516,0.24260643495808062,0.07778687268044172,3.999581027707079,1.000022193436794,25.686885015115873,,0.41850438012954033,0.004103570853676985,true,
candidate-61,202,0.1,1.0,0.5,0.98,0.5,0.0,1,0.8994506111280733,0.049859183251979675,0.19507514080506516,0.04155352858415286,3.999803114919994,0.9999601110779623,25.545214953230722,,0.1514797190779635,0.0000798621318585328,false,nonlinear ablation unchanged
candidate-61,303,0.1,1.0,0.5,0.98,0.5,0.0,1,0.9187099473560992,0.14313856982610518,0.17185146630888878,0.04334199566543069,3.9996462951309613,0.9999459961574817,25.50725307164663,,0.3338192531547043,0.0025801181823650507,true,
candidate-62,101,0.1,1.0,1.0,0.98,0.1,0.0,1,0.9081156446896959,0.08884044290869685,0.23997661894474454,0.07774427409899873,3.9995630144952856,0.9999857255288169,25.661034083396334,,0.08417344581002117,0.0009849243336172368,true,
candidate-62,202,0.1,1.0,1.0,0.98,0.1,0.0,1,0.9002257196839771,0.03617884316148812,0.19509649930118417,0.041562404393272884,3.99980295209198,0.999960038672347,25.544904306550293,,0.030313082286376296,0.00006903469734682773,false,nonlinear ablation unchanged
candidate-62,303,0.1,1.0,1.0,0.98,0.1,0.0,1,0.9183050965265279,0.11069098661299803,0.1718592147273865,0.0428005070691201,3.999645664954137,0.9999419112914822,25.50266570415812,,0.06701008500666754,0.0008780236404437695,true,
candidate-63,101,0.1,1.0,1.0,0.98,0.3,0.0,1,0.907156198116442,0.0912125012468856,0.24169013163327552,0.07814960317732429,3.999572578914191,0.9999990694396114,25.667308726543105,,0.2509277313252315,0.003093467878691538,true,
candidate-63,202,0.1,1.0,1.0,0.98,0.3,0.0,1,0.8998354285906153,0.040895038449056564,0.19508040963968498,0.04155435387291378,3.999803066816472,0.9999600037755639,25.544704853440308,,0.09086803848542309,0.00005258996593668325,false,nonlinear ablation unchanged
candidate-63,303,0.1,1.0,1.0,0.98,0.3,0.0,1,0.9183273918584638,0.11808040238092675,0.17162544094065332,0.0427581511818079,3.9996461298249133,0.9999422920083293,25.502425229998543,,0.2002230487771565,0.0021174648258454713,true,
candidate-64,101,0.1,1.0,1.0,0.98,0.5,0.0,1,0.9061312699043768,0.14762631509608581,0.24187120060425987,0.07701152819562797,3.9996003799636792,1.0000156895549723,25.672472537637145,,0.41305806945025997,0.00795731709260031,true,
candidate-64,202,0.1,1.0,1.0,0.98,0.5,0.0,1,0.8994486583796163,0.04984350707075903,0.19505709318327408,0.04154185881305472,3.999803292751952,0.9999599872269512,25.544458089986943,,0.1512100765503809,0.00015946502251559713,true,
candidate-64,303,0.1,1.0,1.0,0.98,0.5,0.0,1,0.9183138166506701,0.14229369205545836,0.17135357456473016,0.042641111017492496,3.999647164002692,0.9999426402580605,25.50187563754233,,0.3310600520724382,0.005056362216223839,true,
candidate-65,101,0.1,1.0,2.0,0.98,0.1,0.0,1,0.9071397600853982,0.08624011156020867,0.2370227502232548,0.07691216059904873,3.9995644400722723,0.999985421689564,25.632594391736934,,0.08354053831345683,0.0019069283587297787,true,
candidate-65,202,0.1,1.0,2.0,0.98,0.1,0.0,1,0.9002165602336154,0.03617458318065649,0.19509953233628152,0.041559543982241084,3.999802967586457,0.9999598449840567,25.54384349286331,,0.030276704520322457,0.00013629046554087336,true,
candidate-65,303,0.1,1.0,2.0,0.98,0.1,0.0,1,0.9176944738446356,0.10930910161937275,0.17147281449808127,0.04170282724579062,3.999645903301495,0.9999354578007087,25.49506228757167,,0.06670033514140244,0.0017068397661282161,true,
candidate-66,101,0.1,1.0,2.0,0.98,0.3,0.0,1,0.9065027666826939,0.09028223166623293,0.24010765398180564,0.07760721894005018,3.999583815314141,0.9999991828638604,25.641210027441574,,0.24756138949904227,0.005935207258941776,true,
candidate-66,202,0.1,1.0,2.0,0.98,0.3,0.0,1,0.8998284175476505,0.040884136974507296,0.19506742355468945,0.041543473055315985,3.9998031967479766,0.9999597786830554,25.54344950197896,,0.09068826352127346,0.00010437726250849886,true,
candidate-66,303,0.1,1.0,2.0,0.98,0.3,0.0,1,0.9176870810617466,0.11680895371138546,0.17103086885641627,0.04161571427494966,3.999646830585485,0.9999363013133137,25.494521234582418,,0.19852730951351075,0.004113552416015451,true,
candidate-67,101,0.1,1.0,2.0,0.98,0.5,0.0,1,0.9057220244762024,0.14546253413225965,0.2404045704386519,0.07545517783014506,3.999637309850463,1.000021628415479,25.648805662258006,,0.40295652188369463,0.01502233801703966,true,
candidate-67,202,0.1,1.0,2.0,0.98,0.5,0.0,1,0.8994447977319667,0.04981230485159744,0.1950209960453527,0.04151857317058023,3.9998036469203844,0.999959750547024,25.542963374176804,,0.1506770741177659,0.0003178986352144008,true,
candidate-67,303,0.1,1.0,2.0,0.98,0.5,0.0,1,0.917588077004354,0.1406777091265126,0.17053683019190904,0.041400100391889474,3.9996488585056813,0.9999371855191358,25.493497790784712,,0.32580306791384905,0.009726860185717081,true,
candidate-68,101,0.1,1.5,0.5,0.98,0.1,0.0,1,0.912645904647644,0.20242749127713408,0.30531742005575147,0.1478801299131891,3.9980907292933607,0.999798723881468,25.80942815648798,,0.17044596874117848,0.0044244904004186415,true,
candidate-68,202,0.1,1.5,0.5,0.98,0.1,0.0,1,0.9003918116505103,0.038874681685676656,0.20674530056192228,0.05125655579243882,3.999629375329942,0.9999557980455425,25.638704696754075,,0.04742545802151801,0.0001457476807127753,true,
candidate-68,303,0.1,1.5,0.5,0.98,0.1,0.0,1,0.9277149040391066,0.22032120529999993,0.18452516222445653,0.07721286899118815,3.998953111484851,0.9999507480950727,25.60382395213492,,0.12451782692429467,0.003983286330126819,true,
candidate-69,101,0.1,1.5,0.5,0.98,0.3,0.0,1,0.9111557252188799,0.15831701081777355,0.31035104690148474,0.1512216677608769,3.9980999935033554,0.9998339289833919,25.819428814536394,,0.5035394695358636,0.014910265413874182,true,
candidate-69,202,0.1,1.5,0.5,0.98,0.3,0.0,1,0.8998160600180917,0.050507698290529056,0.20670865298465282,0.05123704275146812,3.9996296514888434,0.9999555502075301,25.638384293158204,,0.14213758824138786,0.00010455398327153623,true,
candidate-69,303,0.1,1.5,0.5,0.98,0.3,0.0,1,0.9277592080007829,0.20927874268982824,0.18432766628352448,0.07761651680134389,3.9989480927557506,0.9999509775483084,25.60418861552177,,0.3706844139048224,0.01013683030873244,true,
candidate-70,101,0.1,1.5,0.5,0.98,0.5,0.0,1,0.9095706185162072,0.22806903631782943,0.3109298707658284,0.14717116409312114,3.9982609441746284,0.9998998522706543,25.82750604538513,,0.8151044704742457,0.03844894288749321,true,
candidate-70,202,0.1,1.5,0.5,0.98,0.5,0.0,1,0.8992475716272763,0.06814686402569833,0.2066560920566777,0.051206771295293725,3.9996301943866728,0.9999552998142212,25.637987790266106,,0.23643515734405587,0.00031137269320989294,true,
candidate-70,303,0.1,1.5,0.5,0.98,0.5,0.0,1,0.9277567062979125,0.22449285635927604,0.18399169673638258,0.07767018982052551,3.9989533861199744,0.9999520460510207,25.603842343154785,,0.6085691503216799,0.022856910254560447,true,
candidate-71,101,0.1,1.5,1.0,0.98,0.1,0.0,1,0.9109517665730386,0.19093240825476546,0.2985104620516029,0.14496385509126283,3.9981226237549685,0.9997217747163566,25.763874806676437,,0.1675211875749657,0.008419682582700322,true,
candidate-71,202,0.1,1.5,1.0,0.98,0.1,0.0,1,0.9003757572446492,0.03886582255775272,0.20673577000540613,0.05124676100702885,3.9996294128776433,0.9999548964558873,25.63704130792855,,0.04734415250741772,0.0002870897588074586,true,
candidate-71,303,0.1,1.5,1.0,0.98,0.1,0.0,1,0.9266614451947067,0.21421455821089405,0.18093267225976448,0.07159174012004596,3.998975149582516,0.9999055745091253,25.582942852750577,,0.12279721511523738,0.007636799868067812,true,
candidate-72,101,0.1,1.5,1.0,0.98,0.3,0.0,1,0.9100133788716511,0.15363180352671144,0.3073909618022517,0.15064458517054302,3.9981478439038405,0.9997752781549414,25.77817507690908,,0.4883021197445848,0.027620572045862293,true,
candidate-72,202,0.1,1.5,1.0,0.98,0.3,0.0,1,0.8998034034011472,0.050481960548680135,0.2066626947854888,0.05120782511217213,3.9996299641458886,0.9999544147248478,25.63640819671653,,0.14175666884456967,0.00020726628771005568,true,
candidate-72,303,0.1,1.5,1.0,0.98,0.3,0.0,1,0.9266546010436139,0.20412956386922634,0.18049874953257197,0.07224395899361817,3.9989662786122757,0.9999061383359472,25.583082425387275,,0.363092691028143,0.01915603528266206,true,
candidate-73,101,0.1,1.5,1.0,0.98,0.5,0.0,1,0.9088462027679259,0.22443595934933375,0.30830322832801865,0.14293385307404674,3.998446231964591,0.9998949808154912,25.79074204255936,,0.7722624059341079,0.06838520721841838,true,
candidate-73,202,0.1,1.5,1.0,0.98,0.5,0.0,1,0.8992399087099335,0.068073810546842,0.20655814547509513,0.051147548838962206,3.9996310439949356,0.9999539343526134,25.635627134974534,,0.23534889187573127,0.0006202761067449758,true,
candidate-73,303,0.1,1.5,1.0,0.98,0.5,0.0,1,0.9265068297128353,0.2196482894697984,0.1798749512898198,0.07231965764029953,3.9989772605926523,0.9999092777283883,25.581990342687412,,0.5885409137712807,0.0420836015087127,true,
