run,seed,corruption,severity,recurrence,wrong_to_correct,correct_to_wrong,wrong_to_correct_probability,correct_to_wrong_probability,confidence_amplifications,confidence_amplification_probability
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,24,0,0,0.0,0.0,915,0.915
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,25,0,0,0.0,0.0,911,0.911
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,26,1,0,0.0011160714285714283,0.0,916,0.916
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,27,0,0,0.0,0.0,908,0.908
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,28,0,0,0.0,0.0,904,0.904
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,29,0,0,0.0,0.0,893,0.893
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,30,2,0,0.0022346368715083797,0.0,887,0.887
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,31,0,0,0.0,0.0,881,0.881
brief3_primary_occlusion-040_seed_20260809,20260809,occlusion,0.4,32,0,0,0.0,0.0,876,0.876
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,2,1,0,0.001146788990825688,0.0,447,0.447
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,3,0,0,0.0,0.0,460,0.46
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,4,4,9,0.004592422502870264,0.06976744186046512,471,0.471
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,5,3,5,0.003424657534246575,0.04032258064516129,476,0.476
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,6,3,8,0.003416856492027335,0.06557377049180328,480,0.48
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,7,5,6,0.0056625141562853904,0.05128205128205128,483,0.483
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,8,3,5,0.003393665158371041,0.04310344827586207,482,0.482
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,9,1,2,0.001128668171557562,0.017543859649122806,484,0.484
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,10,0,1,0.0,0.008849557522123894,490,0.49
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,11,1,0,0.001126126126126126,0.0,493,0.493
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,12,1,1,0.0011273957158962795,0.008849557522123894,492,0.492
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,13,0,1,0.0,0.008849557522123894,495,0.495
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,14,1,1,0.001126126126126126,0.008928571428571428,498,0.498
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,15,1,0,0.001126126126126126,0.0,498,0.498
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,16,0,0,0.0,0.0,497,0.497
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,17,0,0,0.0,0.0,499,0.499
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,18,0,0,0.0,0.0,499,0.499
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,19,0,0,0.0,0.0,523,0.523
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,20,0,0,0.0,0.0,538,0.538
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,21,0,0,0.0,0.0,543,0.543
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,22,0,0,0.0,0.0,561,0.561
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,23,0,0,0.0,0.0,560,0.56
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,24,1,0,0.0011273957158962795,0.0,575,0.575
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,25,0,1,0.0,0.008771929824561403,570,0.57
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,26,1,0,0.0011273957158962795,0.0,578,0.578
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,27,0,0,0.0,0.0,576,0.576
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,28,1,0,0.001128668171557562,0.0,577,0.577
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,29,0,0,0.0,0.0,573,0.573
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,30,2,0,0.0022598870056497176,0.0,571,0.571
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,31,0,0,0.0,0.0,567,0.567
brief3_primary_occlusion-055_seed_20260809,20260809,occlusion,0.55,32,0,0,0.0,0.0,569,0.569
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,2,0,1,0.0,0.010309278350515464,933,0.933
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,3,0,0,0.0,0.0,936,0.936
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,4,1,0,0.0011061946902654867,0.0,940,0.94
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,5,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,6,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,7,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,8,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,9,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,10,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,11,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,12,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,13,0,0,0.0,0.0,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,14,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,15,0,0,0.0,0.0,944,0.944
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,16,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,17,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,18,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,19,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,20,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,21,0,0,0.0,0.0,940,0.94
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,22,0,0,0.0,0.0,937,0.937
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,23,0,0,0.0,0.0,929,0.929
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,24,0,0,0.0,0.0,918,0.918
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,25,0,0,0.0,0.0,909,0.909
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,26,0,0,0.0,0.0,897,0.897
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,27,0,0,0.0,0.0,886,0.886
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,28,0,0,0.0,0.0,876,0.876
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,29,0,0,0.0,0.0,864,0.864
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,30,0,0,0.0,0.0,855,0.855
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,31,0,0,0.0,0.0,849,0.849
brief3_primary_vertical-strip_seed_20260809,20260809,vertical_strip,0.25,32,0,0,0.0,0.0,837,0.837
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,2,0,0,0.0,0.0,994,0.994
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,3,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,4,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,5,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,6,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,7,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,8,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,9,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,10,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,11,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,12,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,13,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,14,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,15,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,16,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,17,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,18,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,19,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,20,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,21,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,22,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,23,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,24,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,25,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,26,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,27,0,0,0.0,0.0,995,0.995
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,28,0,0,0.0,0.0,991,0.991
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,29,0,0,0.0,0.0,990,0.99
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,30,1,0,0.0011312217194570137,0.0,990,0.99
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,31,0,0,0.0,0.0,988,0.988
brief3_primary_horizontal-strip_seed_20260809,20260809,horizontal_strip,0.25,32,0,0,0.0,0.0,985,0.985
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,2,0,3,0.0,0.029411764705882353,936,0.936
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,3,0,0,0.0,0.0,951,0.951
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,4,0,13,0.0,0.13131313131313133,955,0.955
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,5,0,0,0.0,0.0,958,0.958
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,6,0,0,0.0,0.0,961,0.961
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,7,0,1,0.0,0.011627906976744186,959,0.959
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,8,0,0,0.0,0.0,964,0.964
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,9,1,0,0.001092896174863388,0.0,962,0.962
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,10,0,0,0.0,0.0,968,0.968
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,11,0,0,0.0,0.0,972,0.972
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,12,0,1,0.0,0.011627906976744186,973,0.973
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,13,0,0,0.0,0.0,974,0.974
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,14,0,0,0.0,0.0,977,0.977
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,15,0,0,0.0,0.0,975,0.975
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,16,0,0,0.0,0.0,976,0.976
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,17,0,0,0.0,0.0,977,0.977
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,18,0,0,0.0,0.0,974,0.974
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,19,0,0,0.0,0.0,983,0.983
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,20,0,0,0.0,0.0,991,0.991
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,21,0,0,0.0,0.0,980,0.98
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,22,0,0,0.0,0.0,983,0.983
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,23,0,0,0.0,0.0,987,0.987
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,24,1,0,0.001092896174863388,0.0,989,0.989
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,25,0,0,0.0,0.0,987,0.987
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,26,1,0,0.0010940919037199124,0.0,984,0.984
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,27,0,0,0.0,0.0,981,0.981
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,28,0,0,0.0,0.0,975,0.975
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,29,0,0,0.0,0.0,972,0.972
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,30,1,0,0.001095290251916758,0.0,964,0.964
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,31,0,0,0.0,0.0,958,0.958
brief3_primary_central-block_seed_20260809,20260809,central_block,0.25,32,0,0,0.0,0.0,950,0.95
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,2,0,0,0.0,0.0,997,0.997
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,3,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,4,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,5,1,0,0.0010822510822510825,0.0,998,0.998
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,6,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,7,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,8,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,9,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,10,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,11,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,12,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,13,0,0,0.0,0.0,1000,1.0
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,14,1,0,0.0010834236186348862,0.0,998,0.998
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,15,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,16,0,0,0.0,0.0,999,0.999
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,17,0,0,0.0,0.0,998,0.998
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,18,0,0,0.0,0.0,997,0.997
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,19,0,1,0.0,0.01282051282051282,992,0.992
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,20,0,0,0.0,0.0,989,0.989
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,21,0,0,0.0,0.0,985,0.985
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,22,0,0,0.0,0.0,974,0.974
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,23,0,0,0.0,0.0,965,0.965
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,24,0,0,0.0,0.0,957,0.957
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,25,0,0,0.0,0.0,939,0.939
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,26,0,0,0.0,0.0,927,0.927
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,27,0,0,0.0,0.0,916,0.916
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,28,0,0,0.0,0.0,896,0.896
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,29,0,0,0.0,0.0,875,0.875
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,30,1,0,0.0010834236186348862,0.0,859,0.859
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,31,0,0,0.0,0.0,846,0.846
brief3_primary_random-patches_seed_20260809,20260809,random_patches,0.25,32,0,0,0.0,0.0,834,0.834
brief3_primary_clean_seed_20260810,20260810,clean,0.0,1,0,0,0.0,0.0,0,0.0
brief3_primary_clean_seed_20260810,20260810,clean,0.0,2,0,1,0.0,0.014285714285714284,996,0.996
brief3_primary_clean_seed_20260810,20260810,clean,0.0,3,1,0,0.0010741138560687433,0.0,999,0.999
brief3_primary_clean_seed_20260810,20260810,clean,0.0,4,0,0,0.0,0.0,1000,1.0
brief3_primary_clean_seed_20260810,20260810,clean,0.0,5,1,0,0.001075268817204301,0.0,999,0.999
brief3_primary_clean_seed_20260810,20260810,clean,0.0,6,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260810,20260810,clean,0.0,7,1,0,0.001076426264800861,0.0,998,0.998
brief3_primary_clean_seed_20260810,20260810,clean,0.0,8,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260810,20260810,clean,0.0,9,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260810,20260810,clean,0.0,10,0,0,0.0,0.0,999,0.999
brief3_primary_clean_seed_20260810,20260810,clean,0.0,11,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260810,20260810,clean,0.0,12,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260810,20260810,clean,0.0,13,0,0,0.0,0.0,997,0.997
brief3_primary_clean_seed_20260810,20260810,clean,0.0,14,0,1,0.0,0.013888888888888888,995,0.995
brief3_primary_clean_seed_20260810,20260810,clean,0.0,15,0,0,0.0,0.0,998,0.998
brief3_primary_clean_seed_20260810,20260810,clean,0.0,16,0,0,0.0,0.0,996,0.996
brief3_primary_clean_seed_20260810,20260810,clean,0.0,17,0,0,0.0,0.0,997,0.997
brief3_primary_clean_seed_20260810,20260810,clean,0.0,18,0,0,0.0,0.0,994,0.994
brief3_primary_clean_seed_20260810,20260810,clean,0.0,19,0,0,0.0,0.0,994,0.994
brief3_primary_clean_seed_20260810,20260810,clean,0.0,20,0,0,0.0,0.0,984,0.984
brief3_primary_clean_seed_20260810,20260810,clean,0.0,21,0,0,0.0,0.0,973,0.973
brief3_primary_clean_seed_20260810,20260810,clean,0.0,22,0,0,0.0,0.0,963,0.963
brief3_primary_clean_seed_20260810,20260810,clean,0.0,23,0,0,0.0,0.0,951,0.951
brief3_primary_clean_seed_20260810,20260810,clean,0.0,24,0,0,0.0,0.0,941,0.941
brief3_primary_clean_seed_20260810,20260810,clean,0.0,25,0,0,0.0,0.0,928,0.928
brief3_primary_clean_seed_20260810,20260810,clean,0.0,26,0,1,0.0,0.01408450704225352,916,0.916
brief3_primary_clean_seed_20260810,20260810,clean,0.0,27,1,1,0.001075268817204301,0.014285714285714284,903,0.903
brief3_primary_clean_seed_20260810,20260810,clean,0.0,28,0,0,0.0,0.0,887,0.887
brief3_primary_clean_seed_20260810,20260810,clean,0.0,29,0,0,0.0,0.0,867,0.867
brief3_primary_clean_seed_20260810,20260810,clean,0.0,30,0,0,0.0,0.0,847,0.847
brief3_primary_clean_seed_20260810,20260810,clean,0.0,31,0,0,0.0,0.0,833,0.833
brief3_primary_clean_seed_20260810,20260810,clean,0.0,32,0,0,0.0,0.0,813,0.813
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,2,0,0,0.0,0.0,994,0.994
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,3,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,4,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,5,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,6,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,7,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,9,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,10,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,11,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,12,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,13,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,14,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,15,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,16,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,17,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,18,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,19,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,20,0,0,0.0,0.0,994,0.994
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,21,0,0,0.0,0.0,990,0.99
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,22,0,0,0.0,0.0,977,0.977
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,23,0,0,0.0,0.0,969,0.969
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,24,0,0,0.0,0.0,956,0.956
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,25,0,0,0.0,0.0,945,0.945
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,26,0,0,0.0,0.0,933,0.933
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,27,0,0,0.0,0.0,921,0.921
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,28,0,0,0.0,0.0,912,0.912
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,29,0,0,0.0,0.0,891,0.891
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,30,0,0,0.0,0.0,877,0.877
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,31,0,0,0.0,0.0,859,0.859
brief3_primary_gaussian-010_seed_20260810,20260810,gaussian,0.1,32,0,0,0.0,0.0,841,0.841
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,2,1,0,0.0010706638115631692,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,3,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,4,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,5,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,6,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,7,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,8,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,9,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,10,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,11,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,12,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,13,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,14,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,15,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,16,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,17,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,18,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,19,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,20,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,21,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,22,0,0,0.0,0.0,990,0.99
